ID                                     0x5d7
Delivery_person_ID             MUMRES02DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                19.221315
Restaurant_longitude               72.862381
Delivery_location_latitude         19.241315
Delivery_location_longitude        72.882381
Order_Date                        30-03-2022
Time_Orderd                              NaN
Time_Order_picked                      11:60
Weather conditions                     Windy
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 37595, dtype: object
