ID                                      0x2a15
Delivery_person_ID             COIMBRES18DEL02
Delivery_person_Age                  23.000000
Delivery_person_Ratings               4.900000
Restaurant_latitude                  11.020910
Restaurant_longitude                 76.940432
Delivery_location_latitude           11.150910
Delivery_location_longitude          77.070432
Order_Date                          25-03-2022
Time_Orderd                              19:40
Time_Order_picked                        19:50
Weather conditions                      Stormy
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     18.000000
Name: 11949, dtype: object
