ID                                       0x5e97
Delivery_person_ID                VADRES06DEL03
Delivery_person_Age                   35.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   22.312790
Restaurant_longitude                  73.170283
Delivery_location_latitude            22.372790
Delivery_location_longitude           73.230283
Order_Date                           01-03-2022
Time_Orderd                               20:30
Time_Order_picked                         20:45
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      38.000000
Name: 2806, dtype: object
