ID                                    0xc101
Delivery_person_ID             KNPRES04DEL03
Delivery_person_Age                24.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude               -26.471529
Restaurant_longitude               80.313458
Delivery_location_latitude         26.611529
Delivery_location_longitude        80.453458
Order_Date                        18-02-2022
Time_Orderd                            20:50
Time_Order_picked                      21:05
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   29.000000
Name: 40196, dtype: object
