ID                                        0x418
Delivery_person_ID                MYSRES12DEL03
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   12.284747
Restaurant_longitude                  76.625861
Delivery_location_latitude            12.314747
Delivery_location_longitude           76.655861
Order_Date                           30-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         23:30
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      16.000000
Name: 36577, dtype: object
