ID                                       0x40d9
Delivery_person_ID               PUNERES19DEL01
Delivery_person_Age                   35.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   18.563934
Restaurant_longitude                  73.915367
Delivery_location_latitude            18.633934
Delivery_location_longitude           73.985367
Order_Date                           02-03-2022
Time_Orderd                               20:60
Time_Order_picked                         21:10
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                 Semi-Urban
Time_taken (min)                      49.000000
Name: 4513, dtype: object
