ID                                     0x94d8
Delivery_person_ID             CHENRES17DEL03
Delivery_person_Age                 22.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 13.045479
Restaurant_longitude                80.233110
Delivery_location_latitude          13.075479
Delivery_location_longitude         80.263110
Order_Date                         01-03-2022
Time_Orderd                             19:25
Time_Order_picked                       19:40
Weather conditions                     Stormy
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    16.000000
Name: 4873, dtype: object
