ID                                       0x3f78
Delivery_person_ID                HYDRES01DEL03
Delivery_person_Age                   27.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   17.410371
Restaurant_longitude                  78.437225
Delivery_location_latitude            17.440371
Delivery_location_longitude           78.467225
Order_Date                           24-03-2022
Time_Orderd                               18:10
Time_Order_picked                         18:20
Weather conditions                        Sunny
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      13.000000
Name: 34681, dtype: object
