ID                                       0x9528
Delivery_person_ID             RANCHIRES16DEL03
Delivery_person_Age                   36.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   23.371292
Restaurant_longitude                  85.327872
Delivery_location_latitude            23.431292
Delivery_location_longitude           85.387872
Order_Date                           28-03-2022
Time_Orderd                               20:25
Time_Order_picked                         20:35
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                              Meal
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      32.000000
Name: 11579, dtype: object
