ID                                       0x6960
Delivery_person_ID             RANCHIRES05DEL03
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   23.355164
Restaurant_longitude                  85.324097
Delivery_location_latitude            23.385164
Delivery_location_longitude           85.354097
Order_Date                           28-03-2022
Time_Orderd                               21:40
Time_Order_picked                         21:50
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                              Meal
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 31741, dtype: object
