ID                                    0xc467
Delivery_person_ID             GOARES15DEL02
Delivery_person_Age                 34.00000
Delivery_person_Ratings              5.00000
Restaurant_latitude                 15.51315
Restaurant_longitude                73.78346
Delivery_location_latitude          15.64315
Delivery_location_longitude         73.91346
Order_Date                        12-02-2022
Time_Orderd                            18:40
Time_Order_picked                      18:50
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                  1.00000
Festival                                  No
City                           Metropolitian
Time_taken (min)                    30.00000
Name: 2895, dtype: object
