ID                                    0x117c
Delivery_person_ID             MYSRES05DEL01
Delivery_person_Age                22.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                12.323978
Restaurant_longitude               76.627961
Delivery_location_latitude         12.363978
Delivery_location_longitude        76.667961
Order_Date                        05-04-2022
Time_Orderd                            12:60
Time_Order_picked                      13:15
Weather conditions                Sandstorms
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   27.000000
Name: 26724, dtype: object
