ID                                        0x2235
Delivery_person_ID             RANCHIRES010DEL01
Delivery_person_Age                    23.000000
Delivery_person_Ratings                 4.600000
Restaurant_latitude                    23.354422
Restaurant_longitude                   85.332900
Delivery_location_latitude             23.364422
Delivery_location_longitude            85.342900
Order_Date                            07-03-2022
Time_Orderd                                10:30
Time_Order_picked                          10:45
Weather conditions                    Sandstorms
Road_traffic_density                         Low
Vehicle_condition                              2
Type_of_order                             Buffet
Type_of_vehicle                          scooter
multiple_deliveries                     0.000000
Festival                                      No
City                               Metropolitian
Time_taken (min)                       19.000000
Name: 16158, dtype: object
