ID                                       0x66e6
Delivery_person_ID                JAPRES11DEL02
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   26.902940
Restaurant_longitude                  75.793007
Delivery_location_latitude            26.922940
Delivery_location_longitude           75.813007
Order_Date                           15-03-2022
Time_Orderd                                8:10
Time_Order_picked                          8:15
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 45325, dtype: object
