ID                                       0x73f1
Delivery_person_ID                MYSRES11DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   12.323225
Restaurant_longitude                  76.630028
Delivery_location_latitude            12.363225
Delivery_location_longitude           76.670028
Order_Date                           11-03-2022
Time_Orderd                               12:15
Time_Order_picked                         12:25
Weather conditions                       Stormy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      34.000000
Name: 3059, dtype: object
