ID                                    0xc219
Delivery_person_ID             AGRRES08DEL03
Delivery_person_Age                37.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                27.160934
Restaurant_longitude               78.044095
Delivery_location_latitude         27.250934
Delivery_location_longitude        78.134095
Order_Date                        18-02-2022
Time_Orderd                            21:50
Time_Order_picked                      21:60
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   42.000000
Name: 43298, dtype: object
