ID                                     0x6e30
Delivery_person_ID             PUNERES15DEL03
Delivery_person_Age                 32.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 18.636215
Restaurant_longitude                73.751081
Delivery_location_latitude          18.726215
Delivery_location_longitude         73.841081
Order_Date                         08-03-2022
Time_Orderd                             23:10
Time_Order_picked                       23:15
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    26.000000
Name: 43095, dtype: object
