ID                                     0x4d4
Delivery_person_ID             MYSRES01DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -12.311072
Restaurant_longitude              -76.654878
Delivery_location_latitude         12.361072
Delivery_location_longitude        76.704878
Order_Date                        01-04-2022
Time_Orderd                              NaN
Time_Order_picked                      21:20
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 31073, dtype: object
