ID                                       0x86d1
Delivery_person_ID               INDORES16DEL01
Delivery_person_Age                   37.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   22.744648
Restaurant_longitude                  75.894377
Delivery_location_latitude            22.784648
Delivery_location_longitude           75.934377
Order_Date                           07-03-2022
Time_Orderd                               15:40
Time_Order_picked                         15:45
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 34560, dtype: object
