ID                                    0x418f
Delivery_person_ID             HYDRES04DEL01
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                17.411028
Restaurant_longitude               78.329645
Delivery_location_latitude         17.451028
Delivery_location_longitude        78.369645
Order_Date                        03-04-2022
Time_Orderd                            13:55
Time_Order_picked                      13:60
Weather conditions                     Windy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   30.000000
Name: 16414, dtype: object
