ID                                       0x51e6
Delivery_person_ID               BANGRES12DEL01
Delivery_person_Age                   33.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.939496
Restaurant_longitude                  77.625999
Delivery_location_latitude            12.979496
Delivery_location_longitude           77.665999
Order_Date                           11-03-2022
Time_Orderd                               14:15
Time_Order_picked                         14:30
Weather conditions                        Sunny
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      24.000000
Name: 3393, dtype: object
