ID                                       0x5e98
Delivery_person_ID                HYDRES17DEL03
Delivery_person_Age                   26.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   17.451976
Restaurant_longitude                  78.385883
Delivery_location_latitude            17.541976
Delivery_location_longitude           78.475883
Order_Date                           02-04-2022
Time_Orderd                               22:10
Time_Order_picked                         22:15
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 27761, dtype: object
