ID                                      0x6878
Delivery_person_ID             COIMBRES16DEL01
Delivery_person_Age                  34.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.010375
Restaurant_longitude                 76.952950
Delivery_location_latitude           11.120375
Delivery_location_longitude          77.062950
Order_Date                          16-03-2022
Time_Orderd                              20:50
Time_Order_picked                        21:05
Weather conditions                      Stormy
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   2.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     41.000000
Name: 28027, dtype: object
