ID                                    0x424c
Delivery_person_ID             MYSRES19DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                12.334022
Restaurant_longitude               76.618203
Delivery_location_latitude         12.464022
Delivery_location_longitude        76.748203
Order_Date                        14-03-2022
Time_Orderd                              NaN
Time_Order_picked                      19:05
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   35.000000
Name: 39038, dtype: object
