ID                                     0xb605
Delivery_person_ID             PUNERES04DEL02
Delivery_person_Age                 24.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 18.514210
Restaurant_longitude                73.838429
Delivery_location_latitude          18.534210
Delivery_location_longitude         73.858429
Order_Date                         13-03-2022
Time_Orderd                             11:15
Time_Order_picked                       11:30
Weather conditions                      Sunny
Road_traffic_density                     High
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    19.000000
Name: 14820, dtype: object
