ID                                       0x9a46
Delivery_person_ID                MYSRES13DEL03
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   12.310972
Restaurant_longitude                  76.659264
Delivery_location_latitude            12.370972
Delivery_location_longitude           76.719264
Order_Date                           15-03-2022
Time_Orderd                               22:55
Time_Order_picked                         23:10
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      17.000000
Name: 44948, dtype: object
