ID                                     0x44b4
Delivery_person_ID             PUNERES18DEL03
Delivery_person_Age                 31.000000
Delivery_person_Ratings              3.800000
Restaurant_latitude                 18.593481
Restaurant_longitude                73.785901
Delivery_location_latitude          18.683481
Delivery_location_longitude         73.875901
Order_Date                         06-04-2022
Time_Orderd                             18:20
Time_Order_picked                       18:35
Weather conditions                 Sandstorms
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                       NaN
Festival                                   No
City                            Metropolitian
Time_taken (min)                    38.000000
Name: 25803, dtype: object
