ID                                       0x6450
Delivery_person_ID                MUMRES09DEL02
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   18.994049
Restaurant_longitude                  72.825203
Delivery_location_latitude            19.014049
Delivery_location_longitude           72.845203
Order_Date                           26-03-2022
Time_Orderd                               11:20
Time_Order_picked                         11:35
Weather conditions                        Sunny
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 29705, dtype: object
