ID                                       0x51a5
Delivery_person_ID                JAPRES01DEL03
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   26.905190
Restaurant_longitude                  75.810753
Delivery_location_latitude            26.995190
Delivery_location_longitude           75.900753
Order_Date                           02-03-2022
Time_Orderd                               18:60
Time_Order_picked                         19:15
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 8897, dtype: object
