ID                                     0x4d8
Delivery_person_ID             MUMRES20DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -19.103249
Restaurant_longitude              -72.846749
Delivery_location_latitude         19.143249
Delivery_location_longitude        72.886749
Order_Date                        03-04-2022
Time_Orderd                              NaN
Time_Order_picked                      16:50
Weather conditions                     Windy
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   28.000000
Name: 37803, dtype: object
