ID                                       0x3d81
Delivery_person_ID             RANCHIRES12DEL03
Delivery_person_Age                       21.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.03
Delivery_location_longitude                0.03
Order_Date                           03-03-2022
Time_Orderd                               18:25
Time_Order_picked                         18:35
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                            Drinks
Type_of_vehicle                         scooter
multiple_deliveries                        0.00
Festival                                     No
City                                      Urban
Time_taken (min)                          15.00
Name: 38308, dtype: object
