ID                                        0x7331
Delivery_person_ID             RANCHIRES010DEL01
Delivery_person_Age                    36.000000
Delivery_person_Ratings                 4.800000
Restaurant_latitude                    23.354422
Restaurant_longitude                   85.332900
Delivery_location_latitude             23.424422
Delivery_location_longitude            85.402900
Order_Date                            02-04-2022
Time_Orderd                                21:30
Time_Order_picked                          21:35
Weather conditions                         Sunny
Road_traffic_density                         Jam
Vehicle_condition                              2
Type_of_order                             Buffet
Type_of_vehicle                          scooter
multiple_deliveries                     1.000000
Festival                                      No
City                               Metropolitian
Time_taken (min)                       25.000000
Name: 30766, dtype: object
