ID                                       0x1d11
Delivery_person_ID               PUNERES04DEL01
Delivery_person_Age                   33.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   18.514210
Restaurant_longitude                  73.838429
Delivery_location_latitude            18.524210
Delivery_location_longitude           73.848429
Order_Date                           09-03-2022
Time_Orderd                                8:20
Time_Order_picked                          8:25
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      17.000000
Name: 42972, dtype: object
