ID                                       0x55d7
Delivery_person_ID              COIMBRES18DEL01
Delivery_person_Age                   27.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   11.020910
Restaurant_longitude                  76.940432
Delivery_location_latitude            11.030910
Delivery_location_longitude           76.950432
Order_Date                           07-03-2022
Time_Orderd                                8:10
Time_Order_picked                          8:20
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      18.000000
Name: 40734, dtype: object
