ID                                    0xc117
Delivery_person_ID             DEHRES09DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                30.332735
Restaurant_longitude               78.054222
Delivery_location_latitude         30.392735
Delivery_location_longitude        78.114222
Order_Date                        13-02-2022
Time_Orderd                              NaN
Time_Order_picked                      20:45
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 28474, dtype: object
