ID                                       0x47d7
Delivery_person_ID               INDORES06DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                3.700000
Restaurant_latitude                   22.728163
Restaurant_longitude                  75.884212
Delivery_location_latitude            22.838163
Delivery_location_longitude           75.994212
Order_Date                           29-03-2022
Time_Orderd                               22:20
Time_Order_picked                         22:25
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      37.000000
Name: 2072, dtype: object
