ID                                      0x580
Delivery_person_ID             MUMRES010DEL03
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                 19.003517
Restaurant_longitude                72.827650
Delivery_location_latitude          19.033517
Delivery_location_longitude         72.857650
Order_Date                         15-03-2022
Time_Orderd                               NaN
Time_Order_picked                       22:40
Weather conditions                        NaN
Road_traffic_density                      NaN
Vehicle_condition                           2
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    14.000000
Name: 8543, dtype: object
