ID                                        0x465
Delivery_person_ID               CHENRES06DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -13.054347
Restaurant_longitude                 -80.257221
Delivery_location_latitude            13.104347
Delivery_location_longitude           80.307221
Order_Date                           01-04-2022
Time_Orderd                                 NaN
Time_Order_picked                         17:50
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      30.000000
Name: 43166, dtype: object
