ID                                     0x4b9
Delivery_person_ID             JAPRES05DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -26.905287
Restaurant_longitude              -75.794592
Delivery_location_latitude         26.955287
Delivery_location_longitude        75.844592
Order_Date                        09-03-2022
Time_Orderd                              NaN
Time_Order_picked                      23:05
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   10.000000
Name: 33595, dtype: object
