ID                                    0x7b80
Delivery_person_ID             SURRES08DEL01
Delivery_person_Age                31.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                21.173343
Restaurant_longitude               72.792731
Delivery_location_latitude         21.183343
Delivery_location_longitude        72.802731
Order_Date                        09-03-2022
Time_Orderd                            11:50
Time_Order_picked                      11:60
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 3786, dtype: object
