ID                                       0x67a9
Delivery_person_ID             RANCHIRES14DEL01
Delivery_person_Age                       32.00
Delivery_person_Ratings                    4.90
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.01
Delivery_location_longitude                0.01
Order_Date                           05-03-2022
Time_Orderd                               10:60
Time_Order_picked                         11:05
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          17.00
Name: 43048, dtype: object
