ID                                     0x2a18
Delivery_person_ID             BANGRES09DEL02
Delivery_person_Age                 36.000000
Delivery_person_Ratings              3.500000
Restaurant_latitude                 12.934179
Restaurant_longitude                77.615797
Delivery_location_latitude          13.064179
Delivery_location_longitude         77.745797
Order_Date                         06-03-2022
Time_Orderd                             22:55
Time_Order_picked                       23:10
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 34100, dtype: object
