ID                                     0x29b6
Delivery_person_ID             SURRES010DEL01
Delivery_person_Age                 20.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 21.171060
Restaurant_longitude                72.789292
Delivery_location_latitude          21.181060
Delivery_location_longitude         72.799292
Order_Date                         30-03-2022
Time_Orderd                             10:55
Time_Order_picked                       11:10
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    12.000000
Name: 29043, dtype: object
