ID                                    0xc060
Delivery_person_ID             KNPRES07DEL02
Delivery_person_Age                30.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude               -26.472001
Restaurant_longitude               80.354002
Delivery_location_latitude         26.552001
Delivery_location_longitude        80.434002
Order_Date                        18-02-2022
Time_Orderd                            20:25
Time_Order_picked                      20:35
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   42.000000
Name: 19202, dtype: object
