ID                                       0x4e05
Delivery_person_ID                JAPRES18DEL01
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   26.913987
Restaurant_longitude                  75.752891
Delivery_location_latitude            26.983987
Delivery_location_longitude           75.822891
Order_Date                           31-03-2022
Time_Orderd                               19:60
Time_Order_picked                         20:10
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 17307, dtype: object
