ID                                     0x50b8
Delivery_person_ID             CHENRES01DEL02
Delivery_person_Age                 28.000000
Delivery_person_Ratings              4.300000
Restaurant_latitude                 13.005801
Restaurant_longitude                80.250744
Delivery_location_latitude          13.055801
Delivery_location_longitude         80.300744
Order_Date                         24-03-2022
Time_Orderd                             19:40
Time_Order_picked                       19:50
Weather conditions                      Windy
Road_traffic_density                      Jam
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    31.000000
Name: 8652, dtype: object
