ID                                       0x417b
Delivery_person_ID                SURRES15DEL01
Delivery_person_Age                   35.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   21.160522
Restaurant_longitude                  72.771477
Delivery_location_latitude            21.170522
Delivery_location_longitude           72.781477
Order_Date                           01-04-2022
Time_Orderd                                9:60
Time_Order_picked                         10:10
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      12.000000
Name: 10591, dtype: object
