ID                                     0xb755
Delivery_person_ID             CHENRES04DEL01
Delivery_person_Age                 38.000000
Delivery_person_Ratings              4.100000
Restaurant_latitude                 13.029780
Restaurant_longitude                80.208812
Delivery_location_latitude          13.139780
Delivery_location_longitude         80.318812
Order_Date                         02-03-2022
Time_Orderd                             20:25
Time_Order_picked                       20:40
Weather conditions                     Cloudy
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  3.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    49.000000
Name: 6168, dtype: object
