ID                                    0xc125
Delivery_person_ID             GOARES11DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                15.544419
Restaurant_longitude               73.755736
Delivery_location_latitude         15.564419
Delivery_location_longitude        73.775736
Order_Date                        17-02-2022
Time_Orderd                              NaN
Time_Order_picked                      10:50
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   29.000000
Name: 5949, dtype: object
