ID                                     0x5a9
Delivery_person_ID             VADRES05DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -22.310526
Restaurant_longitude               73.170937
Delivery_location_latitude         22.400526
Delivery_location_longitude        73.260937
Order_Date                        04-03-2022
Time_Orderd                              NaN
Time_Order_picked                      18:60
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   48.000000
Name: 26347, dtype: object
