ID                                     0x74b3
Delivery_person_ID             PUNERES06DEL01
Delivery_person_Age                 29.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 18.546258
Restaurant_longitude                73.904337
Delivery_location_latitude          18.656258
Delivery_location_longitude         74.014337
Order_Date                         12-03-2022
Time_Orderd                             23:25
Time_Order_picked                       23:30
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    18.000000
Name: 20772, dtype: object
