ID                                     0x420f
Delivery_person_ID             PUNERES09DEL01
Delivery_person_Age                 33.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 18.536562
Restaurant_longitude                73.896485
Delivery_location_latitude          18.646562
Delivery_location_longitude         74.006485
Order_Date                         31-03-2022
Time_Orderd                             22:45
Time_Order_picked                       22:55
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    25.000000
Name: 31080, dtype: object
