ID                                       0x5068
Delivery_person_ID               CHENRES02DEL01
Delivery_person_Age                   27.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   13.086438
Restaurant_longitude                  80.220672
Delivery_location_latitude            13.156439
Delivery_location_longitude           80.290672
Order_Date                           14-03-2022
Time_Orderd                               23:50
Time_Order_picked                         24:05
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      14.000000
Name: 42049, dtype: object
