ID                                    0x71c5
Delivery_person_ID             MUMRES13DEL02
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                19.178321
Restaurant_longitude               72.834715
Delivery_location_latitude         19.198321
Delivery_location_longitude        72.854715
Order_Date                        30-03-2022
Time_Orderd                             9:50
Time_Order_picked                       9:60
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   19.000000
Name: 3178, dtype: object
