ID                                       0x67e4
Delivery_person_ID              COIMBRES14DEL02
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   11.003681
Restaurant_longitude                  76.975525
Delivery_location_latitude            11.053681
Delivery_location_longitude           77.025525
Order_Date                           03-03-2022
Time_Orderd                               22:50
Time_Order_picked                         22:60
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 35214, dtype: object
