ID                                    0x443e
Delivery_person_ID             VADRES13DEL01
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                22.310237
Restaurant_longitude               73.158921
Delivery_location_latitude         22.320237
Delivery_location_longitude        73.168921
Order_Date                        21-03-2022
Time_Orderd                            10:35
Time_Order_picked                      10:50
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   12.000000
Name: 6376, dtype: object
