ID                                    0x7b89
Delivery_person_ID             MUMRES16DEL01
Delivery_person_Age                24.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                19.120083
Restaurant_longitude               72.907385
Delivery_location_latitude         19.160083
Delivery_location_longitude        72.947385
Order_Date                        03-04-2022
Time_Orderd                            13:40
Time_Order_picked                      13:55
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   12.000000
Name: 10529, dtype: object
