ID                                       0x42f0
Delivery_person_ID             RANCHIRES12DEL01
Delivery_person_Age                       36.00
Delivery_person_Ratings                    5.00
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.07
Delivery_location_longitude                0.07
Order_Date                           06-04-2022
Time_Orderd                               18:55
Time_Order_picked                         19:10
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          47.00
Name: 12687, dtype: object
