ID                                     0x41b9
Delivery_person_ID             PUNERES15DEL03
Delivery_person_Age                 23.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 18.636215
Restaurant_longitude                73.751081
Delivery_location_latitude          18.666215
Delivery_location_longitude         73.781081
Order_Date                         28-03-2022
Time_Orderd                             20:60
Time_Order_picked                       21:10
Weather conditions                 Sandstorms
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                  NaN
City                            Metropolitian
Time_taken (min)                    10.000000
Name: 905, dtype: object
