ID                                    0x4b30
Delivery_person_ID             SURRES15DEL01
Delivery_person_Age                30.000000
Delivery_person_Ratings             4.200000
Restaurant_latitude                21.160522
Restaurant_longitude               72.771477
Delivery_location_latitude         21.230522
Delivery_location_longitude        72.841477
Order_Date                        02-03-2022
Time_Orderd                            20:25
Time_Order_picked                      20:30
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 3.000000
Festival                                 Yes
City                           Metropolitian
Time_taken (min)                   53.000000
Name: 3518, dtype: object
