ID                                    0x49d1
Delivery_person_ID             VADRES03DEL01
Delivery_person_Age                    24.00
Delivery_person_Ratings                 4.20
Restaurant_latitude                    22.32
Restaurant_longitude                   73.17
Delivery_location_latitude             22.36
Delivery_location_longitude            73.21
Order_Date                        15-03-2022
Time_Orderd                            14:20
Time_Order_picked                      14:30
Weather conditions                    Stormy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                  No
City                                   Urban
Time_taken (min)                       31.00
Name: 4375, dtype: object
