ID                                       0x84a6
Delivery_person_ID                MUMRES08DEL01
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.000000
Restaurant_latitude                   19.065838
Restaurant_longitude                  72.832658
Delivery_location_latitude            19.105838
Delivery_location_longitude           72.872658
Order_Date                           21-03-2022
Time_Orderd                               12:20
Time_Order_picked                         12:25
Weather conditions                        Windy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      34.000000
Name: 14577, dtype: object
