ID                                       0x19f9
Delivery_person_ID             RANCHIRES11DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.400000
Restaurant_latitude                   23.359194
Restaurant_longitude                  85.325447
Delivery_location_latitude            23.469194
Delivery_location_longitude           85.435447
Order_Date                           16-03-2022
Time_Orderd                               20:50
Time_Order_picked                         20:60
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      34.000000
Name: 35895, dtype: object
