ID                                       0x7e96
Delivery_person_ID                HYDRES03DEL02
Delivery_person_Age                   28.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   17.422819
Restaurant_longitude                  78.449578
Delivery_location_latitude            17.472819
Delivery_location_longitude           78.499578
Order_Date                           21-03-2022
Time_Orderd                               21:35
Time_Order_picked                         21:40
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      30.000000
Name: 37305, dtype: object
